a_hat,b_hat,sigma1_hat,nll,success,case,df
1.0010132036099442,0.7517774917023846,0.704774081716018,173.7412357400685,True,"a=1, b=0.9, s1=1",
1.0003597276321394,0.8459131865355287,1.0124175232821089,183.90072007217609,True,"a=1, b=0.9, s1=1",
0.9950796925391259,1.272902281230936,0.9835564483891726,196.32246759187302,True,"a=1, b=0.9, s1=1",
1.0028913063138585,0.7744347128105991,0.8177471485435049,180.37195712111395,True,"a=1, b=0.9, s1=1",
0.9947235274075893,1.220034957118123,1.0622802913102012,193.51342286473715,True,"a=1, b=0.9, s1=1",
1.0052764651122874,0.6709492465613122,1.1094209983771075,198.05724118038586,True,"a=1, b=0.9, s1=1",
0.9999644213549556,0.9061066741012472,1.076568167398988,198.64139226512748,True,"a=1, b=0.9, s1=1",
0.9935532007651141,1.4351074869257858,0.9633045710182774,189.354969735389,True,"a=1, b=0.9, s1=1",
1.0056499875329412,0.6275523518922106,1.0069952990441855,188.24975544781014,True,"a=1, b=0.9, s1=1",
0.9954814797297701,1.074944204233941,0.9574881774139601,190.38688764029814,True,"a=1, b=0.9, s1=1",
0.9953683510439895,0.9308434969993692,0.6923204292701037,179.6680869516666,True,"a=1, b=0.9, s1=1",
0.9936582247320359,1.2097712526088786,1.043749196721956,190.2247730611087,True,"a=1, b=0.9, s1=1",
1.0050015425064553,0.7158124016614091,0.9071782532756911,193.99020547837785,True,"a=1, b=0.9, s1=1",
5.0,-0.4391376568752095,1e-06,269.93465105828966,True,"a=5, b=0.9, s1=1",
5.0,-1.031642856601531,1e-06,268.8942615414612,True,"a=5, b=0.9, s1=1",
5.0,-0.5967388541544842,1e-06,267.7458153512714,True,"a=5, b=0.9, s1=1",
5.0,0.4316172498098345,1e-06,266.23123386441375,True,"a=5, b=0.9, s1=1",
5.0,0.9101864910083923,1e-06,263.4242830200215,True,"a=5, b=0.9, s1=1",
5.0,3.0777505203699724,1e-06,266.51053723148357,True,"a=5, b=0.9, s1=1",
5.0,-1.2293812844232717,1e-06,275.44931473763427,True,"a=5, b=0.9, s1=1",
5.0,-0.3214792779114639,1e-06,266.79873867011975,True,"a=5, b=0.9, s1=1",
